kute	12.097857
tuli	5.926294
sati	10.11512
sure	10.174438
vune	15.732441
loestae	9.805089
liku	9.520828
mika	9.696565
vaele	9.7321005
vaestoe	10.102356
lento	5.5205684
pige	19.891989
syroe	17.52838
noeroe	23.225178
raekky	7.980137
soekki	10.915866
vafu	24.234022
nagu	31.260883
koti	6.19808
siloe	9.894835
soesty	23.207653
lami	11.407538
vyfi	54.24899
vijae	16.902882
lyfe	46.76484
pugu	27.542856
kese	12.699986
kemoe	33.86106
naeke	13.553785
kaehi	12.676346
pumi	11.929129
voru	16.162567
jasu	15.696029
loru	11.770195
paeve	25.021038
